x,y,x,y,Name,Genes
13.676386,1.7528266,8.694589,9.520055,TRAM LAG1 CLN8,CERS4 CERS5 TRAM2 CERS6 TRAM1 FAM57B FAM57A CLN8 TMEM136 TLCD1 TMEM56 TRAM1L1 TLCD2 CERS1 CERS2 CERS3 
14.090779,0.83753455,8.294403,9.406469,TSP 1,SBSPON ADAMTS20 CILP SEMA5B SEMA5A C8A ADAMTS13 C8B ADAMTS12 ADAMTS10 CTGF ADAMTS17 ADAMTS16 ADAMTS15 ADAMTS14 ADAMTS19 ADAMTS18 HMCN1 UNC5B UNC5C UNC5D ADGRB3 ADGRB1 ADGRB2 SSPO SPON2 SPON1 PAPLN THBS1 THSD1 ISM2 CFP WISP1 THBS2 ISM1 THSD4 ADAMTSL2 ADAMTS5 ADAMTSL1 ADAMTS6 ADAMTS3 C6 ADAMTS4 C7 ADAMTS1 CILP2 ADAMTSL5 ADAMTS2 C9 ADAMTSL4 ADAMTSL3 THSD7A THSD7B ADAMTS9 ADAMTS7 ADAMTS8 
13.613814,1.9351829,8.304529,9.744144,TUDOR,AKAP1 TDRKH SND1 RNF17 TDRD9 TDRD7 TDRD6 TDRD5 TDRD3 TDRD1 TDRD12 TDRD10 TDRD15 STK31 
14.076995,1.830284,8.424428,9.482105,Tap-RNA bind,NXF1 NXF2 NXF3 NXF5 NXF2B 
14.284407,0.9422574,9.052253,9.428606,ThiF,MOCS3 UBA7 UBA6 UBA5 UBA3 UBA2 NAE1 UBA1 ATG7 SAE1 
13.871781,0.8683352,8.324724,9.502405,Thiolase C,HADHB SCP2 ACAT1 ACAA2 ACAA1 ACAT2 
14.124793,1.5747153,8.664298,9.432925,Thiolase N,HADHB SCP2 ACAT1 ACAA2 ACAA1 ACAT2 
13.856546,0.56948173,8.934397,9.351934,Thioredoxin,PDIA4 PDIA3 PDIA2 TXNL1 GLRX3 DNAJC16 PDIA6 PDIA5 ERP44 TMX4 TMX3 TMX2 NME8 DNAJC10 TMX1 NME9 P4HB TXN2 TXNDC11 TXN TXNDC15 TXNDC16 TXNDC5 QSOX1 QSOX2 PDILT TXNDC2 TXNDC9 TXNDC8 
14.264829,1.6137178,8.808584,9.383824,Thyroglobulin 1,IGFBP2 IGFBP1 CD74 NID1 IGFBP6 IGFBP5 IGFBP4 IGFBP3 TACSTD2 NID2 TG EPCAM SPOCK3 SMOC2 SMOC1 SPOCK1 SPOCK2 
13.859857,1.172226,8.174119,9.765984,Transglut C,TGM2 TGM1 EPB42 F13A1 TGM7 TGM6 TGM5 TGM4 TGM3 
13.97048,1.2591976,8.257762,9.7727165,Transglut N,TGM2 TGM1 EPB42 F13A1 TGM7 TGM6 TGM5 TGM4 TGM3 
13.909013,0.88319707,8.423289,9.669258,Transket pyr,BCKDHB DHTKD1 TKTL2 TKTL1 OGDHL PDHB TKT OGDH 
14.169229,1.4684064,8.698128,9.562409,Transketolase C,BCKDHB TKTL2 TKTL1 PDHB TKT 
13.88991,1.9424038,8.611123,9.741755,Trefoil,MGAM SI MGAM2 GAA TFF3 TFF2 TFF1 ZP4 
14.183186,1.1282678,8.398563,9.97512,Trypsin,F11 F10 CMA1 F12 CELA1 PRSS58 TMPRSS12 TMPRSS13 PRSS56 PRSS57 PRSS54 TMPRSS15 PRSS55 PRSS2 PRSS1 TPSB2 MASP1 HP PRSS47 PRSS48 PRSS45 MST1L PRSS43 PRSS44 PRSS53 PRSS50 PRSS51 PRSS8 C1RL PAMR1 PRSS3 ELANE HABP2 TMPRSS11B CELA2A CELA2B TMPRSS11A TPSG1 ST14 HGF TMPRSS11F TMPRSS11D TMPRSS11E PROC PRTN3 LPA CFB CELA3A CFD CELA3B CFI HPN HPR PLAU PLAT C2 TPSAB1 PRSS29P MST1 KLK14 KLK15 AZU1 PRSS12 KLK10 KLK11 KLK12 ACR KLK13 PRSS46P CTRL KLKB1 CTRC TMPRSS9 KLK2 TMPRSS6 KLK1 TMPRSS7 TMPRSS4 TMPRSS5 KLK6 TMPRSS2 KLK5 PROZ TMPRSS3 KLK4 KLK3 KLK9 KLK8 KLK7 CTSG HGFAC OVCH2 OVCH1 GZMB GZMA CTRB2 PRSS38 PRSS36 PRSS3P2 PRSS37 F2 GZMH PRSS35 PRSS33 PRSS41 F7 PRSS42 GZMK F9 GZMM CTRB1 MASP2 C1R C1S TPSD1 PRSS27 PLG PRSS23 PRSS21 PRSS22 CORIN 
13.734422,1.872822,9.149652,9.580052,Tub,TUB TULP4 TULP3 TULP2 TULP1 
14.154765,1.1943113,8.50852,10.051516,Tubulin,TUBAL3 TUBB TUBB1 TUBD1 TUBE1 TUBG2 TUBA1A TUBB2A TUBA3C TUBG1 TUBB4B TUBA4B TUBB4A TUBA4A TUBA8 TUBB8 TUBA3E TUBA1C TUBA3D TUBB2B TUBB6 TUBA1B TUBB3 
13.984629,1.4664696,8.494867,9.524268,Tubulin C,TUBAL3 TUBB TUBB1 TUBE1 TUBG2 TUBA1A TUBB2A TUBA3C TUBG1 TUBB4B TUBB4A TUBA4A TUBA8 TUBB8 TUBA3E TUBA1C TUBA3D TUBB2B TUBB6 TUBA1B TUBB3 
14.364934,1.5031964,8.547654,10.099024,Tudor 2,KDM4A KDM4B PHF20L1 KDM4C MTF2 PHF1 PHF19 
13.815631,1.0379815,8.459857,9.705222,U-box,UBOX5 PRPF19 RBBP6 WDSUB1 UBE4A UBE4B STUB1 
13.896314,1.0860343,8.531443,9.508551,UBA,USP5 RHBDD3 VPS13D RAD23B HUWE1 RAD23A UBAC1 UBAC2 TDRD3 LATS1 UBE2K TNRC6C UBXN1 USP13 CBL NUB1 UBQLN2 MARK1 UBQLN1 UBASH3B MARK4 MARK3 UBQLN4 MARK2 UBQLN3 
13.779565,1.5992252,8.297118,9.341577,UBX,UBXN1 FAF1 UBXN2B UBXN2A FAF2 ASPSCR1 NSFL1C UBXN11 UBXN10 UBXN8 UBXN4 UBXN7 UBXN6 
14.079443,1.6057614,8.680531,9.483617,UPA,UNC5B UNC5C UNC5CL UNC5A UNC5D 
13.572616,1.476451,8.392284,9.916163,UPAR LY6,CD177 PINLYP LY6L PSCA TEX101 LYPD3 LYPD4 LYPD5 PLAUR LYPD8 SLURP2 SLURP1 LY6E SPACA4 LY6D CD59 LY6H GPIHBP1 
14.002638,1.6931435,8.723636,9.710628,UQ con,UBE2H UBE2I UBE2C UBE2F AKTIP UBE2E2 UBE2E3 UBE2A UBE2G2 UBE2E1 UBE2B UBE2G1 UBE2QL1 UBE2W CDC34 UBE2Z UBE2S UBE2T UBE2U UBE2R2 UBE2O BIRC6 UBE2V1 UBE2V2 UBE2K UBE2M UBE2N UBE2D3 UBE2D4 UBE2D1 UBE2D2 UBE2L5 UBE2L6 UBE2J1 UBE2L3 UBE2J2 UBE2DNL UBE2Q2 UBE2Q1 UBE2NL 
13.887107,0.9077653,8.428608,9.958779,Uteroglobin,SCGB1C1 SCGB1D2 SCGB1D1 SCGB1A1 SCGB1D4 SCGB1C2 SCGB2A2 SCGB2A1 SCGB2B2 SCGB3A2 
13.563593,1.6744671,8.757507,10.726743,V-set,CADM4 CADM2 TRDV3 CADM3 IGHV3-11 TRAV12-3 TRDV1 CADM1 TRAV12-2 IGKV5-2 IGHV3-13 TRDV2 PSG2 TRAV12-1 PSG1 IGHV3-15 PSG4 PSG3 FCAMR CD2 PSG9 CD7 PSG6 PSG5 PSG8 PSG7 IGKV6D-21 IGKV1D-8 MXRA8 IGLV8-61 IGHV3-20 IGHV4-4 IGHV3-21 IGHV3-23 IGLV3-1 IGHV2-70D VPREB3 IGLV3-9 IGKV1-17 VPREB1 IGKV1-16 IGKV1-13 SLAMF7 PTGFRN SLAMF6 IGKV1-12 LY6G6F IGKV6-21 MCAM TRAV13-2 TRAV13-1 IGHV2-26 IGHV1-58 BCAN BCAM IGKV2D-29 TREML4 IGKV4-1 SCN2B IGKV2D-28 IGKV2D-26 HEPACAM HHLA2 IGKV2D-30 TAPBPL IGHV1-69 F11R TRAV23DV6 CD79B IGLV2-8 BTN2A3P IGLV9-49 IGHV1-69D ERMAP SCN1B SIGLEC16 SIGLEC15 BTN3A2 SIGLEC14 BTN3A1 SIGLEC12 IGKV2D-40 SIGLEC11 SIGLEC10 IGLV7-46 IGLV7-43 BTN3A3 TRBV25-1 NCR2 CEACAM4 IGLV2-23 NCR3 CEACAM3 CEACAM1 SIGLEC1 CEACAM8 CEACAM7 TRAV1-1 CEACAM6 TRAV1-2 CEACAM5 SIGLEC5 SIGLEC9 SIGLEC8 TRAV9-1 SIGLEC7 TRAV9-2 SIGLEC6 IGSF8 IGHV6-1 IGHV7-4-1 IGSF6 IGHV3-43D TRBV6-1 IGSF3 TRBV6-4 IGHV1-45 TRBV6-5 IGHV1-46 BTNL10 TRBV6-2 TRBV6-3 TRBV6-8 TRBV6-9 IGSF21 TRBV6-6 TRBV30 MPZL1 CTLA4 HAVCR2 HAVCR1 MPZL2 CD33 MPZL3 TRGV4 TRGV5 TRGV2 TRBV24-1 TRGV3 IGHV3-64D TRGV8 TRGV9 TRBV28 IGHV1-18 TRBV27 IGLV3-16 IGLV3-10 IGLV3-12 TRAV8-6 CD48 TRAV8-1 IGLV3-19 TRAV8-2 TRAV8-3 TRAV8-4 TRBV19 TRBV18 NCAN PIGR TRBV7-4 IGHV1-24 TRBV13 TRBV7-2 TRBV7-7 TRBV12-3 TRBV7-8 TRBV14 TRBV12-4 VSIR TRBV12-5 TRBV7-6 TRBV16 IGLV3-25 IGLV3-27 IGKV1D-43 TRBV7-9 IGLV3-21 IGLV3-22 TRAV41 TRAV40 GPA33 ICOSLG BTNL9 TRAV39 CD300A IGKV1-9 MOG IGKV1-8 CRTAM BTN1A1 IGKV1-6 BTNL2 TRAV34 BTNL3 IGKV1D-39 IGKV1D-33 TRAV35 BTNL8 TRAV30 JAML CD300E IGKV1-5 CD300C PDCD1 IGKV3-20 CD300H CD86 TRBV11-1 TRBV11-2 TRBV11-3 VTCN1 CD83 TRBV4-2 TRBV4-3 CD80 TRBV4-1 TRAV21 TRAV20 PVR TRAV22 TRAV25 TRAV24 TRAV27 MPZ CEACAM21 JAM2 JAM3 IGHV5-51 TRAV14DV4 IGHV3-72 IGKV2-40 TRAV18 IGHV3-73 TRAV17 IGHV3-74 TRAV19 TRAV5 BTN2A2 TRAV4 BTN2A1 TRAV7 IGHV1-69-2 TRAV6 IGKV1D-16 TRAV10 CD8B2 IGKV1D-17 IGLV1-40 IGKV1D-12 TRAV16 IGKV1D-13 IGSF11 FAM187A CD8B IGLV1-36 CD8A ESAM IGKV3D-7 IGKV2-30 CD276 TRBV10-1 IGHV4-30-2 TRBV10-2 FCMR CD274 IGHV1-8 TRBV10-3 IGHV1-2 TRBV5-1 SIRPG IGHV1-3 TRBV5-5 IGHV4-38-2 TRBV5-6 IGHV4-59 TRBV5-4 IGLV1-51 VSIG10 PSG11 IGHV4-30-4 TRBV5-8 IGLV1-44 IGLV2-11 IGLV6-57 IGLV1-47 IGLV2-14 SIRPA IGKV3-15 IGLV2-18 SIRPD IGKV3-11 IGHV4-61 TRBV9 IGHV3-53 PILRA TRBV29-1 PILRB IGHV4-28 VCAN TMIGD2 VSTM2L SCN4B VSTM2B VSTM2A IGHV2-5 HAPLN1 IGHV4-31 IGHV3-64 IGHV4-34 IGHV3-66 IGKV3D-11 IGHV4-39 HAPLN4 TREM1 TREM2 HAPLN2 SIRPB2 IGLV4-60 TRAV29DV5 HAPLN3 SIRPB1 IGKV3D-15 IGKV2-29 IGKV2-28 CD300LB CD300LD IGKV2-24 TRAV3 CD300LF TRAV2 CD300LG SCN3B CXADR CEACAM19 IGHV3-30 TIMD4 IGHV3-33 TRBV20-1 IGKV3D-20 IGLV5-39 NPHS1 IGLV5-37 IGLV4-69 IGKV1-27 NECTIN1 IGHV3-30-3 TRAV26-1 CD226 TRAV26-2 IGHV3-30-5 TRAV36DV7 NECTIN4 IGLV10-54 NECTIN3 CD101 IGHV2-70 NECTIN2 IGHV3-43 TRBV3-1 IGHV3-48 IGLV5-52 IGHV3-49 ACAN VSIG2 CLMP IGLV4-3 IGKV1-39 IGLV5-45 VSIG1 VSIG4 TRBV2 IGKV1-33 TRAV38-1 IGHV5-10-1 TIGIT IGHV3-7 TRAV38-2DV8 VSIG8 VSTM4 IGHV3-9 
13.974555,1.7090244,8.863807,9.596243,VHP,ABLIM1 ABLIM2 SVIL DMTN ABLIM3 AVIL VILL VIL1 
13.935849,1.6299175,8.672651,9.804231,VHS,TOM1L2 GGA3 GGA2 HGS TOM1L1 TOM1 STAM STAM2 GGA1 
13.621041,1.4253535,8.614916,10.041784,VWA,ITGA1 PARP4 COL28A1 VWF CACNA2D2 CACHD1 CACNA2D1 ITGA2 ITGA10 COL6A1 ITGAE ITGAD ITGA11 COL6A3 ANTXRL COL7A1 COL6A2 VWA1 MATN2 COL21A1 COL6A5 MATN1 COL22A1 VWA2 COL20A1 COL6A6 MATN4 MATN3 CFB ITIH6 ITIH5 VIT ITIH4 ITIH3 COL14A1 COL12A1 ITIH2 ITGAM ANTXR2 ITGAL ITIH1 C2 COCH ANTXR1 ITGAX SVEP1 CLCA4 
13.891098,1.339321,8.586587,9.925572,VWA 2,INTS14 PIPSL PSMD4 INTS6 CLCA1 INTS6L 
13.939426,1.4425173,8.655879,9.868298,VWA 3,CACNA2D4 VWA3A CACNA2D3 VWA5B1 VWA3B VWA5B2 VWA5A 
13.628669,0.6241713,8.594573,9.894527,Vps4 C,SPAST VCP VPS4A VPS4B KATNAL1 FIGNL1 FIGN 
13.921818,1.3859404,8.848935,9.755946,Vps5,SNX5 SNX2 SNX1 SNX32 SNX6 
13.736694,1.4760152,8.669661,9.631059,WAP,WFDC12 WFDC8 WFIKKN2 WFIKKN1 ANOS1 WFDC1 WFDC2 WFDC5 WFDC6 WFDC3 SLPI PI3 EPPIN UMODL1 WFDC10A 
13.84615,1.3008094,8.702084,9.810727,WASH WAHD,WASH6P WASH4P WASH3P WASH2P WASHC1 
13.803781,1.6067989,8.765676,9.855393,WH1,SPRED3 SPRED2 SPRED1 HOMER2 HOMER3 HOMER1 WAS WASL EVL VASP ENAH 
13.8493595,1.1205401,8.976795,9.9223175,WHEP-TRS,WARS MARS HARS EPRS GARS 
13.8317,1.2656839,8.995848,9.727054,WSC,PKD1 WSCD1 WSCD2 KREMEN2 KREMEN1 
13.691545,0.9053856,8.691807,9.996097,WW,WWTR1 MAGI2 WWOX MAGI1 FNBP4 SMURF2 PCIF1 SMURF1 MAGI3 WWP1 WWP2 PRPF40B PRPF40A PLEKHA5 ARHGAP27 ITCH HECW2 NEDD4 WAC GAS7 UTRN PIN1 YAP1 TCERG1 STXBP4 WWC1 WWC2 WBP4 HECW1 NEDD4L SAV1 DRP2 PIN1P1 BAG3 APBB1 APBB2 DMD SETD2 
13.822053,1.0451949,8.536555,9.9255905,Xlink,HAPLN1 NCAN TNFAIP6 LYVE1 HAPLN4 HAPLN2 HAPLN3 ACAN VCAN BCAN STAB1 STAB2 SUSD5 CD44 
13.738375,1.2286311,8.935397,10.053556,YTH,YTHDF1 YTHDF2 YTHDF3 YTHDC1 YTHDC2 
13.680965,1.3403575,8.670284,9.8504305,Y phosphatase,PTPRN2 PTPN18 PTPN1 PTPN2 PTPN11 PTPN12 PTPN13 PTPN14 PTPRE PTP4A2 PTPRF PTPRC PTPRD PTPRA PTPRB PTPN20 PTPN9 PTPN7 PTPN5 PTPN6 PTPN3 PTPN4 PTPRU PTPRS PTPRT PTPRQ PTPRR PTPRO PTPN21 PTPRM PTPRN PTPN22 PTPN23 PTPRK PTPRJ PTPRG PTPRH PTPRZ1 
13.520318,1.1584667,9.17356,10.06116,Yip1,YIPF1 YIPF2 YIPF4 YIPF5 YIPF6 YIPF7 
13.700203,1.382508,8.800681,10.061047,Yippee-Mis18,MIS18A CRBN YPEL2 YPEL1 OIP5 YPEL5 YPEL4 YPEL3 
13.372956,1.4924376,9.178309,10.230847,ZZ,CREBBP ZSWIM2 DTNA DTNB DYTN MIB1 MIB2 DRP2 ZZEF1 ZZZ3 HERC2 NBR1 EP300 DMD SQSTM1 UTRN KCMF1 
13.60272,0.9557217,9.146797,9.96305,adh short,WWOX HSDL1 CBR3 CBR1 HSDL2 DHRS1 DHRS3 HSD11B1L QDPR DHRS7 DHRS9 BDH1 RDH5 DHRS13 DHRS11 DHRS12 HPGD RDH8 HSD17B4 DHRS7B HSD17B6 HSD17B7 HSD17B13 HSD17B12 HSD17B11 SDR9C7 HSD17B10 HSD11B2 DHRSX KDSR RDH13 SPR HSD17B1 RDH12 HSD17B2 DHRS7C RDH11 RDH10 HSD17B3 RDH16 DHRS4L2 RDH14 SDR16C5 HSD11B1 
13.705633,1.146713,9.099632,9.823382,cEGF,CD93 LRP1B MATN2 GAS6 FBN1 MATN4 FBN2 FBN3 NID1 LRP2 LRP1 LTBP3 LRP4 FBLN2 FBLN1 NID2 LTBP1 FBLN5 EFEMP1 SCUBE3 THBD SCUBE1 SCUBE2 EFEMP2 ADGRE1 HMCN1 HMCN2 
13.48911,0.8504381,8.667667,10.162696,cNMP binding,KCNH3 KCNH5 KCNH6 KCNH7 KCNH8 CNBD2 PRKAR1B PRKAR1A CNBD1 CNGB3 RAPGEF3 PNPLA6 PNPLA7 RAPGEF6 HCN1 RAPGEF4 HCN3 CNGB1 HCN2 HCN4 SLC9C1 SLC9C2 PRKAR2B PRKAR2A CNGA2 CNGA3 CNGA4 KCNH1 PRKG2 KCNH2 CNGA1 PRKG1 
13.427572,1.3536242,8.74896,9.927962,cobW,CBWD6 CBWD5 CBWD3 CBWD2 CBWD1 
13.469922,1.1242155,8.891402,10.045198,dDENN,DENND2D DENND1C ST5 DENND4C DENND2A DENND4B DENND1B DENND2C DENND1A DENND5B DENND4A DENND5A 
13.408834,1.4526681,8.959077,10.1038265,dsrm,STAU1 STAU2 DHX9 EIF2AK2 STRBP ADARB1 ADARB2 ADAR ILF3 TARBP2 DUS2 ADAD2 DROSHA ADAD1 PRKRA DGCR8 
13.654984,1.3196411,9.129608,10.031067,fn2,IGF2R MMP2 SEL1L F12 FN1 LY75 ELSPBP1 MMP9 BSPH1 MRC1 MRC2 PLA2R1 HGFAC 
13.356692,1.1248035,9.061283,10.111102,fn3,CDON EPHA6 EPHA5 EPHA8 EPHA7 LRRN4 CNTN6 LRRN3 LIFR MID1 FNDC8 L1CAM LRFN4 LRFN3 FNDC4 OBSCN FNDC5 AXL LRFN2 LRFN1 IL31RA FNDC1 CNTN2 TEK CNTN3 CNTN4 COL20A1 CNTN5 IL6ST EPHA2 EPHA1 EPHA4 CNTN1 EPHA3 CNTFR CSF3R TNXB VSIG10L2 TNXA COL12A1 ANOS1 TNC MPL IL27RA PRTG TNN TNR ABI3BP FSD1 FSD2 DSCAM IL12RB2 IL12RB1 SDK1 SDK2 ANKFN1 IL7R MYOM1 MYOM2 EPHA10 PHYHIPL LRIT1 MYOM3 MYLK CMYA5 ROS1 TRIM67 MYBPC2 MYBPC3 FN1 USH2A IGFN1 MERTK MYBPC1 OSMR PTPRF CRLF1 PTPRC PTPRD PTPRB COL7A1 VWA1 PTPRU IGSF9 PTPRS PTPRT PTPRQ COL14A1 NCAM1 PTPRO EBI3 PTPRM PTPRK PTPRJ KALRN PTPRG PTPRH TRIM9 GHR IGSF22 BOC CHL1 NCAM2 DCC TRIM42 TIE1 FNDC3A MYBPH FNDC3B SORL1 EPOR NFASC NPHS1 IGDCC3 IGDCC4 TRIM36 TYRO3 DSCAML1 SNED1 ROBO3 EPHB6 ROBO4 ITGB4 TTN ROBO1 ROBO2 EGFLAM PTPRZ1 MYBPHL EPHB1 NRCAM NEO1 EPHB3 EPHB2 EPHB4 
13.413067,1.5913079,9.048274,10.024134,hEGF,JAG1 JAG2 DLK2 GAS6 FBN2 SNED1 NOTCH3 FBN3 CRB2 NOTCH4 CRB1 NOTCH1 NOTCH2 MEGF6 MEGF11 MEGF10 LTBP3 LTBP4 CELSR2 DLL1 DLL3 WIF1 DNER SLIT2 SLIT1 SVEP1 EDIL3 EYS 
13.304987,1.2393124,8.643977,10.290214,ig,PDGFRB FCRL3 IL1R2 FCRL4 SEMA4D LILRB1 VCAM1 LILRB4 MERTK LILRB5 CD4 CEACAM1 MFAP3 IGHD SIGLEC6 CD200 PTPRM KIR2DL1 KIR2DL2 THY1 KIR2DL3 KIR2DL4 BOC CHL1 EMB CEACAM21 KDR IGLON5 KIR2DL5A IGHA2 CD33 KIR2DL5B CXADR NTRK3 KIR2DS1 KIR2DS2 MCAM KIR2DS3 KIR2DS4 TIE1 KIR2DS5 KIR3DL1 KIR3DL2 KIR3DL3 NFASC KIT IL1RAPL2 FGFR1 IL1RAPL1 IGSF1 CSF1R FLT1 KIR3DS1 FLT3 SEMA3E SEMA3B AMIGO2 NTM SEMA3G LILRA2 AGER LILRA4 VSIG10 MYOM3 LILRA6 CD79A FCGR1A BTLA IL6R KIR3DX1 
13.621767,1.0513082,8.909853,9.899436,p450,CYP3A43 CYP4A11 CYP7B1 CYP39A1 CYP26A1 CYP2G1P CYP2C9 CYP2U1 CYP27C1 CYP2C8 CYP24A1 CYP11B2 CYP11B1 CYP20A1 CYP1A2 CYP1A1 CYP4Z2P CYP3A4 CYP4F22 CYP7A1 CYP3A5 CYP3A7 CYP4X1 CYP26B1 CYP2D7 CYP2D6 CYP1B1 PTGIS CYP51A1 CYP4F2 CYP4F3 CYP4B1 CYP4F11 CYP4F8 CYP8B1 CYP4F12 CYP2W1 CYP27A1 CYP2A7 CYP2A6 CYP26C1 CYP2S1 TBXAS1 CYP21A2 CYP2E1 CYP4A22 CYP46A1 CYP2C19 CYP19A1 CYP2C18 CYP17A1 CYP4Z1 CYP27B1 CYP2B6 CYP2A13 CYP4V2 CYP2R1 CYP11A1 CYP2F1 CYP2J2 
13.302404,1.1948084,8.592985,10.05848,rve,ERVK-6 ERVK-11 HERVK_113 ERVK-7 ERVK-10 ERVK-8 ERVK-25 ERVK-19 ERVK-18 
13.339595,0.6880336,9.102651,9.929806,tRNA-synt 2,DARS NARS2 KARS NARS DARS2 
13.3242235,0.8428177,8.766533,10.211877,tRNA-synt 2b,SARS2 TARSL2 SARS PARS2 TARS EPRS GARS TARS2 
13.221464,1.3009013,8.823744,10.254583,tRNA SAD,TARSL2 AARS2 AARSD1 TARS TARS2 AARS 
13.460128,1.6362234,9.174255,10.265153,tRNA anti-codon,DARS NARS2 KARS STN1 NARS NABP2 RPA1 DARS2 
13.18962,1.3743892,9.010906,10.180977,uDENN,DENND2D DENND1C DENND4C DENND2A DENND4B DENND1B DENND2C DENND1A MADD ST5 DENND5B DENND4A DENND5A SBF2 SBF1 
13.501359,1.0181513,9.073753,10.470619,ubiquitin,UBL4B UBL4A TMUB2 TMUB1 RAD23B ISG15 RAD23A UBLCP1 UBQLNL FAU UBA52 SF3A1 MIDN PRKN UHRF2 ZFAND4 UHRF1 UBFD1 NEDD8 HERPUD1 OASL HERPUD2 UBL7 UBL5 BAG6 UBC UBB BAG1 IQUB DDI2 UBD DDI1 UBQLN2 UBTD2 UBQLN1 ELOB SACS ANKUB1 RPS27A UBQLN4 UBTD1 UBQLN3 
13.463174,0.83720094,9.205464,10.064459,zf-3CxxC,RTP5 RTP3 RTP4 RTP1 RTP2 ZAR1L ZAR1 
13.719741,0.85131294,8.591916,10.244969,zf-BED,ZBED3 ZBED2 ZBED1 ZBED6 ZBED5 ZBED4 
13.418187,1.3660947,9.024413,10.327897,zf-B box,TRIM61 TRIM62 TRIM63 TRIM60 MID1 MID2 PML TRIM14 TRIM58 TRIM59 TRIM15 TRIM16 TRIM17 TRIM54 TRIM10 TRIM55 TRIM11 TRIM56 TRIM13 TRIM50 TRIM52 MEFV TRIM2 TRIM9 TRIM7 ZBBX TRIM5 TRIM6 TRIM3 TRIM4 TRIM47 TRIM48 TRIM49 TRIM49C TRIM49B TRIM44 TRIM45 TRIM46 TRIM41 TRIM42 TRIM75P RNF207 TRIM36 TRIM37 TRIM38 TRIM39 TRIM33 TRIM34 TRIM35 TRIM72 TRIM73 TRIM74 TRIM31 TRIM71 TRIM29 TRIM26 TRIM27 TRIM49D1 TRIM28 TRIM21 TRIM65 TRIM66 TRIM22 TRIM49D2 TRIM23 TRIM67 TRIM24 TRIM68 
